film,oseba,vloga
145681,0740264,igralec
114148,0300265,reziser
114148,0325196,reziser
114148,0000154,igralec
114148,0001373,igralec
114148,0000288,igralec
114148,0065942,igralec
464141,1291105,reziser
464141,0749104,igralec
464141,0147308,igralec
464141,2265834,igralec
464141,0729345,igralec
834001,0851281,reziser
834001,0593961,igralec
834001,0790688,igralec
834001,0631490,igralec
834001,0533599,igralec
61512,0742341,reziser
61512,0000056,igralec
61512,0001421,igralec
61512,0001510,igralec
61512,0134201,igralec
472399,0922346,reziser
472399,0005458,igralec
472399,0004936,igralec
472399,0000661,igralec
472399,0001282,igralec
1155076,0958969,reziser
1155076,0000329,igralec
1155076,1535523,igralec
1155076,0378245,igralec
1155076,3924219,igralec
978762,0254178,reziser
978762,0001057,igralec
978762,0000450,igralec
978762,0051509,igralec
978762,0402032,igralec
257106,0005540,reziser
257106,0267506,igralec
257106,0005541,igralec
257106,0009919,igralec
257106,0057221,igralec
1355683,0178376,reziser
1355683,0000136,igralec
1355683,1212722,igralec
1355683,0424848,igralec
1355683,0249291,igralec
1277953,0201509,reziser
1277953,0569891,reziser
1277953,0970447,reziser
1277953,0001774,igralec
1277953,0000586,igralec
1277953,0001674,igralec
1277953,0001710,igralec
120484,0178997,reziser
120484,0001191,igralec
120484,0000870,igralec
120484,0001857,igralec
120484,0000103,igralec
257076,0424800,reziser
257076,0000168,igralec
257076,0268199,igralec
257076,0735442,igralec
257076,0005112,igralec
762107,0240797,reziser
762107,0001191,igralec
762107,0416673,igralec
762107,0004754,igralec
762107,0000101,igralec
889583,0153078,reziser
889583,0056187,igralec
889583,0358390,igralec
889583,3042403,igralec
889583,3495911,igralec
94291,0000231,reziser
94291,0000221,igralec
94291,0000140,igralec
94291,0876645,igralec
94291,0184429,igralec
397535,0551128,reziser
397535,0955471,igralec
397535,0913822,igralec
397535,0000706,igralec
397535,1797214,igralec
91064,0000343,reziser
91064,0000156,igralec
91064,0000133,igralec
91064,0315288,igralec
91064,0100205,igralec
1462758,0181579,reziser
1462758,0005351,igralec
1462758,0305825,igralec
1462758,1746358,igralec
1462758,0864997,igralec
938283,0796117,reziser
938283,3226241,igralec
938283,2443758,igralec
938283,1717152,igralec
938283,2353862,igralec
159365,0005237,reziser
159365,0000179,igralec
159365,0000173,igralec
159365,0000250,igralec
159365,0040586,igralec
2140373,0359387,reziser
2140373,0000668,igralec
2140373,0000158,igralec
2140373,4003520,igralec
2140373,0268199,igralec
859163,0003418,reziser
859163,0000409,igralec
859163,0001472,igralec
859163,0004742,igralec
859163,0000706,igralec
275847,0213450,reziser
275847,0761498,reziser
275847,0153738,igralec
275847,0761498,igralec
275847,0000119,igralec
275847,0001773,igralec
385002,0591994,reziser
385002,0000704,igralec
385002,0402271,igralec
385002,0001231,igralec
385002,0912938,igralec
89880,0181902,reziser
89880,0000230,igralec
89880,0001077,igralec
89880,0621008,igralec
89880,0000925,igralec
1496025,0617523,reziser
1496025,0825407,reziser
1496025,0000295,igralec
1496025,1013003,igralec
1496025,2086223,igralec
1496025,0001653,igralec
159097,0001068,reziser
159097,0000379,igralec
159097,0001326,igralec
159097,0000249,igralec
159097,0000678,igralec
1335975,0727754,reziser
1335975,0000206,igralec
1335975,0760796,igralec
1335975,0793069,igralec
1335975,0038355,igralec
454945,0275698,reziser
454945,0004789,igralec
454945,1377561,igralec
454945,1475594,igralec
454945,0005068,igralec
822832,0291205,reziser
822832,0005562,igralec
822832,0000098,igralec
822832,0199312,igralec
822832,0000678,igralec
2321549,0448768,reziser
2321549,0204583,igralec
2321549,5231168,igralec
2321549,2989873,igralec
2321549,0568399,igralec
3235888,1379002,reziser
3235888,2140860,igralec
3235888,1507857,igralec
3235888,3459140,igralec
3235888,2714273,igralec
55928,0950109,reziser
55928,0000125,igralec
55928,0000266,igralec
55928,0496866,igralec
55928,0936476,igralec
1568911,0000229,reziser
1568911,3528539,igralec
1568911,0001833,igralec
1568911,0000667,igralec
1568911,1212722,igralec
242423,0500444,reziser
242423,0005110,igralec
242423,0005405,igralec
242423,0004950,igralec
242423,0005448,igralec
1034303,0001880,reziser
1034303,0185819,igralec
1034303,0000630,igralec
1034303,0068260,igralec
1034303,1111968,igralec
1267297,0711840,reziser
1267297,0425005,igralec
1267297,0000457,igralec
1267297,0574534,igralec
1267297,0001212,igralec
1727388,0269542,reziser
1727388,0711110,reziser
1727388,0136797,igralec
1727388,0001057,igralec
1727388,0005049,igralec
1727388,1455681,igralec
2170439,1890845,reziser
2170439,0000867,igralec
2170439,0837177,igralec
2170439,0206359,igralec
2170439,0000098,igralec
417148,0254786,reziser
417148,0000168,igralec
417148,0000523,igralec
417148,0680667,igralec
417148,0004761,igralec
391198,1234345,reziser
391198,0001264,igralec
391198,0004736,igralec
391198,0245112,igralec
391198,0544611,igralec
95705,0001878,reziser
95705,0000558,igralec
95705,0001636,igralec
95705,0001740,igralec
95705,0001544,igralec
452694,0777881,reziser
452694,0051509,igralec
452694,1046097,igralec
452694,0515296,igralec
452694,0634409,igralec
892782,1224299,reziser
892782,0970447,reziser
892782,0000702,igralec
892782,0933988,igralec
892782,0170306,igralec
892782,0736622,igralec
413099,0001723,reziser
413099,0136797,igralec
413099,0000151,igralec
413099,0334179,igralec
413099,2215447,igralec
805564,0318916,reziser
805564,0331516,igralec
805564,0607865,igralec
805564,0773973,igralec
805564,0717395,igralec
105793,0790715,reziser
105793,0000196,igralec
105793,0001022,igralec
105793,0000507,igralec
105793,0000119,igralec
274166,0398185,reziser
274166,0000100,igralec
274166,0000518,igralec
274166,0001386,igralec
274166,0212046,igralec
424345,0003620,reziser
424345,0641168,igralec
424345,0026879,igralec
424345,0206257,igralec
424345,0582939,igralec
72431,0000316,reziser
72431,0000698,igralec
72431,0001404,igralec
72431,0001204,igralec
72431,0001967,igralec
448694,3735491,reziser
448694,0000104,igralec
448694,0000161,igralec
448694,0302108,igralec
448694,0000671,igralec
301357,0065615,reziser
301357,0117709,igralec
301357,0765911,igralec
301357,0451122,igralec
301357,0525518,igralec
66999,0796923,reziser
66999,0000142,igralec
66999,0732367,igralec
66999,0345340,igralec
66999,0763858,igralec
41959,0715346,reziser
41959,0000080,igralec
41959,0001072,igralec
41959,0885098,igralec
41959,0002145,igralec
410297,0002159,reziser
410297,0000206,igralec
410297,0000113,igralec
410297,0001626,igralec
410297,0609114,igralec
1549920,0453518,reziser
1549920,0000216,igralec
1549920,0001845,igralec
1549920,0424216,igralec
1549920,0763928,igralec
1403981,0002339,reziser
1403981,1500155,igralec
1403981,0211087,igralec
1403981,3533310,igralec
1403981,2765716,igralec
92991,0000600,reziser
92991,0132257,igralec
92991,0077670,igralec
92991,0382830,igralec
92991,0219990,igralec
118842,0003620,reziser
118842,0000255,igralec
118842,0000725,igralec
118842,0839486,igralec
118842,0608714,igralec
481536,1375358,reziser
481536,1376383,reziser
481536,0158626,igralec
481536,0671980,igralec
481536,0000439,igralec
481536,1117791,igralec
33870,0001379,reziser
33870,0000007,igralec
33870,0000802,igralec
33870,0313438,igralec
33870,0000048,igralec
102138,0000231,reziser
102138,0000126,igralec
102138,0000198,igralec
102138,0000493,igralec
102138,0000527,igralec
102685,0000941,reziser
102685,0000664,igralec
102685,0000206,igralec
102685,0000997,igralec
102685,0001614,igralec
104691,0000520,reziser
104691,0000358,igralec
104691,0000656,igralec
104691,0575184,igralec
104691,0777760,igralec
1034032,0004410,reziser
1034032,0962729,reziser
1034032,0124930,igralec
1034032,0355910,igralec
1034032,0524839,igralec
1034032,0005520,igralec
473705,0531817,reziser
473705,0000128,igralec
473705,1046097,igralec
473705,0000255,igralec
473705,0000545,igralec
55254,0314671,reziser
55254,0527217,reziser
55254,0718627,reziser
55254,0001792,igralec
55254,0314867,igralec
55254,0641729,igralec
55254,0921131,igralec
292506,0002044,reziser
292506,0000199,igralec
292506,0268199,igralec
292506,0005256,igralec
292506,0532683,igralec
82198,0587518,reziser
82198,0000216,igralec
82198,0000469,igralec
82198,0001884,igralec
82198,0000922,igralec
1121931,0004410,reziser
1121931,0962729,reziser
1121931,0005458,igralec
1121931,0005442,igralec
1121931,0004286,igralec
1121931,0948267,igralec
93894,0001274,reziser
93894,0000216,igralec
93894,0000744,igralec
93894,0001433,igralec
93894,0000987,igralec
458481,0588340,reziser
458481,0001675,reziser
458481,0000620,igralec
458481,0004695,igralec
458481,0000982,igralec
458481,0330687,igralec
117705,0701592,reziser
117705,0003044,igralec
117705,0001431,igralec
117705,0005337,igralec
117705,0913502,igralec
50976,0000005,reziser
50976,0001884,igralec
50976,0085038,igralec
50976,0252345,igralec
50976,0691555,igralec
1502712,2503633,reziser
1502712,1886602,igralec
1502712,0544718,igralec
1502712,0430107,igralec
1502712,0068260,igralec
110322,0001880,reziser
110322,0000093,igralec
110322,0000164,igralec
110322,0001644,igralec
110322,0000566,igralec
17136,0000485,reziser
17136,0375609,igralec
17136,0002154,igralec
17136,0297054,igralec
17136,0459030,igralec
450232,0001149,reziser
450232,0000246,igralec
450232,0080049,igralec
450232,0001556,igralec
450232,0827735,igralec
88944,0504495,reziser
88944,0000216,igralec
88944,0001044,igralec
88944,0000445,igralec
88944,0920460,igralec
1174732,0771054,reziser
1174732,1659547,igralec
1174732,0765597,igralec
1174732,0000547,igralec
1174732,0931404,igralec
1399683,0335138,reziser
1399683,2225369,igralec
1399683,0370035,igralec
1399683,0226813,igralec
1399683,3493212,igralec
1764234,0231596,reziser
1764234,0000093,igralec
1764234,0000501,igralec
1764234,0420955,igralec
1764234,1058940,igralec
306047,0001878,reziser
306047,0267506,igralec
306047,0000221,igralec
306047,0356021,igralec
306047,0000097,igralec
120784,0001338,reziser
120784,0000154,igralec
120784,0001344,igralec
120784,0004742,igralec
120784,0001601,igralec
387131,0576987,reziser
387131,0000146,igralec
387131,0001838,igralec
387131,0468003,igralec
387131,0396812,igralec
890870,1135423,reziser
890870,0068551,igralec
890870,0666398,igralec
890870,0541908,igralec
890870,0751018,igralec
1389137,0001081,reziser
1389137,0000354,igralec
1389137,0424060,igralec
1389137,0002006,igralec
1389137,1102577,igralec
472033,0009942,reziser
472033,0000704,igralec
472033,0000124,igralec
472033,0000417,igralec
472033,0001626,igralec
369441,0661751,reziser
369441,0000120,igralec
369441,0000495,igralec
369441,0000285,igralec
369441,0420955,igralec
398808,0190780,reziser
398808,1242688,igralec
398808,1455681,igralec
398808,0221046,igralec
398808,0001598,igralec
350258,0000431,reziser
350258,0004937,igralec
350258,0005093,igralec
350258,0913488,igralec
350258,0694066,igralec
107207,0006487,reziser
107207,0000358,igralec
107207,0000592,igralec
107207,0188949,igralec
107207,2535022,igralec
2226417,1490123,reziser
2226417,0933940,igralec
2226417,0126284,igralec
2226417,0001347,igralec
2226417,0005417,igralec
280590,0109359,reziser
280590,0001191,igralec
280590,0000213,igralec
280590,0001806,igralec
280590,0184445,igralec
842926,0158966,reziser
842926,0000906,igralec
842926,0000194,igralec
842926,0749263,igralec
842926,1985859,igralec
947810,0339030,reziser
947810,0000354,igralec
947810,0005042,igralec
947810,0001427,igralec
947810,0620981,igralec
272338,0000759,reziser
272338,0001191,igralec
272338,0001833,igralec
272338,0000450,igralec
272338,0028690,igralec
402022,0476201,reziser
402022,0000234,igralec
402022,0000531,igralec
402022,0645683,igralec
402022,0190744,igralec
1334260,0738796,reziser
1334260,0461136,igralec
1334260,1659547,igralec
1334260,1940449,igralec
1334260,3505032,igralec
471042,0711840,reziser
471042,0000552,igralec
471042,0001774,igralec
471042,0000729,igralec
471042,0000257,igralec
53604,0000697,reziser
53604,0000493,igralec
53604,0000511,igralec
53604,0534045,igralec
53604,0001827,igralec
430105,0005436,reziser
430105,0000242,igralec
430105,0879085,igralec
430105,1330560,igralec
430105,0071275,igralec
120888,0178997,reziser
120888,0001191,igralec
120888,0000106,igralec
120888,0852132,igralec
120888,0184445,igralec
1234548,0381416,reziser
1234548,0000191,igralec
1234548,0000123,igralec
1234548,0000228,igralec
1234548,0000313,igralec
256380,0268370,reziser
256380,0268380,reziser
256380,0085312,igralec
256380,0000569,igralec
256380,0004517,igralec
256380,0899995,igralec
21749,0000122,reziser
21749,0000122,igralec
21749,0156039,igralec
21749,5681967,igralec
21749,0616729,igralec
2101441,0005101,reziser
2101441,1227814,igralec
2101441,1411125,igralec
2101441,1667364,igralec
2101441,2540339,igralec
365737,0300866,reziser
365737,0000123,igralec
365737,0000354,igralec
365737,0001605,igralec
365737,1315378,igralec
1915581,0001752,reziser
1915581,1475594,igralec
1915581,1641117,igralec
1915581,1601397,igralec
1915581,0000190,igralec
443649,0000386,reziser
443649,0004741,igralec
443649,1711829,igralec
443649,0434879,igralec
443649,0193295,igralec
324216,1197971,reziser
324216,0004754,igralec
324216,0006958,igralec
324216,0117420,igralec
324216,0498713,igralec
387808,0431918,reziser
387808,0005561,igralec
387808,0748973,igralec
387808,1009277,igralec
387808,0187719,igralec
1939659,0005303,reziser
1939659,1631269,igralec
1939659,0000194,igralec
1939659,3538539,igralec
1939659,0234668,igralec
2191701,0240797,reziser
2191701,0001191,igralec
2191701,0416673,igralec
2191701,0001674,igralec
2191701,0005450,igralec
95159,0187769,reziser
95159,0000092,reziser
95159,0000092,igralec
95159,0000130,igralec
95159,0000177,igralec
95159,0001589,igralec
58331,0829038,reziser
58331,0000267,igralec
58331,0001813,igralec
58331,0866835,igralec
58331,0424318,igralec
109831,0001565,reziser
109831,0000424,igralec
109831,0000510,igralec
109831,0281424,igralec
109831,0001003,igralec
99938,0718645,reziser
99938,0000216,igralec
99938,0000542,igralec
99938,0715622,igralec
99938,0001373,igralec
307987,0959062,reziser
307987,0000671,igralec
307987,0005170,igralec
307987,0334179,igralec
307987,0000615,igralec
449010,0266777,reziser
449010,1968873,igralec
449010,0347149,igralec
449010,0000460,igralec
449010,0000518,igralec
276919,0001885,reziser
276919,0000173,igralec
276919,0079273,igralec
276919,0000002,igralec
276919,0027683,igralec
253556,0101385,reziser
253556,0000190,igralec
253556,0000288,igralec
253556,0001713,igralec
253556,0124930,igralec
97523,0002653,reziser
97523,0001548,igralec
97523,0001242,igralec
97523,0833519,igralec
97523,0840133,igralec
467197,0601382,reziser
467197,0000242,igralec
467197,0005109,igralec
467197,0000977,igralec
467197,0524839,igralec
1100089,0587955,reziser
1100089,0136797,igralec
1100089,1475594,igralec
1100089,0749263,igralec
1100089,0000603,igralec
1924435,0339004,reziser
1924435,2159926,igralec
1924435,0915458,igralec
1924435,1443527,igralec
1924435,2400045,igralec
1538403,0958969,reziser
1538403,2934314,igralec
1538403,2570429,igralec
1538403,1588066,igralec
1538403,0922136,igralec
46912,0000033,reziser
46912,0001537,igralec
46912,0000038,igralec
46912,0191950,igralec
46912,0002369,igralec
257360,0668247,reziser
257360,0000197,igralec
257360,0204706,igralec
257360,0000551,igralec
257360,0000870,igralec
1600196,1742427,reziser
1600196,0362766,igralec
1600196,0636426,igralec
1600196,0001254,igralec
1600196,0774386,igralec
120768,0336620,reziser
120768,0000168,igralec
120768,0000228,igralec
120768,0001556,igralec
120768,0726492,igralec
1204975,0005509,reziser
1204975,0000134,igralec
1204975,0000140,igralec
1204975,0000151,igralec
1204975,0000177,igralec
1563738,0771054,reziser
1563738,0004266,igralec
1563738,0836343,igralec
1563738,0165101,igralec
1563738,2070427,igralec
980970,0000776,reziser
980970,1602660,igralec
980970,1342727,igralec
980970,1670137,igralec
980970,2401020,igralec
1714206,1242054,reziser
1714206,1886602,igralec
1714206,0940362,igralec
1714206,0151419,igralec
1714206,0000492,igralec
94625,0960028,reziser
94625,0765815,igralec
94625,0468708,igralec
94625,0412628,igralec
94625,0312656,igralec
343135,0357453,reziser
343135,0001774,igralec
343135,0000098,igralec
343135,0005226,igralec
343135,0000450,igralec
804497,1349818,reziser
804497,0281396,reziser
804497,1507857,igralec
804497,0302108,igralec
804497,0731075,igralec
804497,2911881,igralec
107362,0001532,reziser
107362,0000216,igralec
107362,0000719,igralec
107362,0138770,igralec
107362,0001097,igralec
1790886,0005366,reziser
1790886,0002071,igralec
1790886,0302108,igralec
1790886,0837177,igralec
1790886,0001518,igralec
1351685,0001741,reziser
1351685,0396558,igralec
1351685,0001804,igralec
1351685,0000191,igralec
1351685,0631490,igralec
451079,0371755,reziser
451079,0553942,reziser
451079,0000120,igralec
451079,0136797,igralec
451079,0000993,igralec
451079,0004715,igralec
84516,0001361,reziser
84516,0001851,igralec
84516,0001576,igralec
84516,0005266,igralec
84516,0833152,igralec
389790,0382769,reziser
389790,0971239,reziser
389790,0000632,igralec
389790,0000250,igralec
389790,0000111,igralec
389790,0911320,igralec
1560747,0000759,reziser
1560747,0000450,igralec
1560747,0001618,igralec
1560747,0010736,igralec
1560747,0687146,igralec
100403,0394280,reziser
100403,0000418,igralec
100403,0000997,igralec
100403,0001310,igralec
100403,0001952,igralec
325805,0000631,reziser
325805,0000115,igralec
325805,0517844,igralec
325805,0005377,igralec
325805,0022883,igralec
119345,0318947,reziser
119345,0001349,igralec
119345,0001264,igralec
119345,0000162,igralec
119345,0000202,igralec
97958,0154819,reziser
97958,0000331,igralec
97958,0000350,igralec
97958,0000496,igralec
97958,0301959,igralec
340855,0420941,reziser
340855,0000234,igralec
340855,0000207,igralec
340855,0001136,igralec
340855,0855564,igralec
433362,1294961,reziser
433362,1294962,reziser
433362,0000160,igralec
433362,0000353,igralec
433362,0000554,igralec
433362,3735190,igralec
42332,0314671,reziser
42332,0414144,reziser
42332,0527217,reziser
42332,0940627,igralec
42332,0531763,igralec
42332,0041598,igralec
42332,0271658,igralec
1448755,1834213,reziser
1448755,0005458,igralec
1448755,0654110,igralec
1448755,0000134,igralec
1448755,0700712,igralec
384793,0684336,reziser
384793,0519043,igralec
384793,1706767,igralec
384793,0515116,igralec
384793,2012635,igralec
1661199,0000110,reziser
1661199,4141252,igralec
1661199,0000949,igralec
1661199,0534635,igralec
1661199,0000307,igralec
112508,0205542,reziser
112508,0001191,igralec
112508,0569000,igralec
112508,0933098,igralec
112508,0925966,igralec
989757,0002120,reziser
989757,1475594,igralec
989757,1086543,igralec
989757,0420955,igralec
989757,0001794,igralec
88258,0001661,reziser
88258,0001661,igralec
88258,0571106,igralec
88258,0001302,igralec
88258,0834571,igralec
2203939,0001024,reziser
2203939,0000139,igralec
2203939,0005182,igralec
2203939,4478322,igralec
2203939,0182666,igralec
1855325,0027271,reziser
1855325,0000170,igralec
1855325,0347149,igralec
1855325,0735442,igralec
1855325,2954597,igralec
245844,0721817,reziser
245844,0001029,igralec
245844,0001602,igralec
245844,0001321,igralec
245844,0289656,igralec
1809398,0001401,reziser
1809398,1925239,igralec
1809398,2032193,igralec
1809398,1727304,igralec
1809398,1330560,igralec
79522,0000095,reziser
79522,0000095,igralec
79522,0000473,igralec
79522,0000446,igralec
79522,0614526,igralec
85334,0163706,reziser
85334,0082526,igralec
85334,0227039,igralec
85334,0569000,igralec
85334,0777432,igralec
1314655,0235719,reziser
1314655,0582149,igralec
1314655,0223518,igralec
1314655,0940158,igralec
1314655,1334869,igralec
134273,0001708,reziser
134273,0000115,igralec
134273,0001618,igralec
134273,0001254,igralec
134273,0001780,igralec
1262416,0000127,reziser
1262416,0000117,igralec
1262416,0001073,igralec
1262416,0000274,igralec
1262416,1423955,igralec
1615065,0000231,reziser
1615065,1093951,igralec
1615065,2018237,igralec
1615065,0515116,igralec
1615065,0001125,igralec
113247,0440913,reziser
113247,0001993,igralec
113247,0468003,igralec
113247,0846548,igralec
113247,0315760,igralec
100150,0001054,reziser
100150,0001053,reziser
100150,0000321,igralec
100150,0001215,igralec
100150,0001806,igralec
100150,0001315,igralec
74958,0001486,reziser
74958,0001159,igralec
74958,0000034,igralec
74958,0002075,igralec
74958,0000380,igralec
1298649,1676223,reziser
1298649,0001774,igralec
1298649,0000681,igralec
1298649,1706767,igralec
1298649,0001082,igralec
1758830,0031976,reziser
1758830,0748620,igralec
1758830,0005182,igralec
1758830,2654829,igralec
1758830,2957717,igralec
116583,0873779,reziser
116583,0936374,reziser
116583,0000193,igralec
116583,0004517,igralec
116583,0001371,igralec
116583,0074834,igralec
268695,0920425,reziser
268695,0001602,igralec
268695,0034733,igralec
268695,0004692,igralec
268695,0492373,igralec
277434,0908824,reziser
277434,0000154,igralec
277434,0000656,igralec
277434,0001427,igralec
277434,0000385,igralec
120789,0002657,reziser
120789,0001497,igralec
120789,0001099,igralec
120789,0000260,igralec
120789,0000702,igralec
358082,0917188,reziser
358082,0757858,reziser
358082,0000191,igralec
358082,0000932,igralec
358082,0000316,igralec
358082,0000245,igralec
42876,0000041,reziser
42876,0001536,igralec
42876,0477553,igralec
42876,0605270,igralec
42876,0793766,igralec
414982,0939128,reziser
414982,0935541,igralec
414982,0581365,igralec
414982,0501210,igralec
414982,0424481,igralec
480687,0268370,reziser
480687,0268380,reziser
480687,0005562,igralec
480687,0837177,igralec
480687,0000775,igralec
480687,0278979,igralec
86465,0000484,reziser
86465,0000552,igralec
86465,0000101,igralec
86465,0000897,igralec
86465,0000747,igralec
325703,0000957,reziser
325703,0001401,igralec
325703,0124930,igralec
325703,0057368,igralec
325703,0001354,igralec
1616195,0000142,reziser
1616195,0000138,igralec
1616195,2309517,igralec
1616195,0915208,igralec
1616195,0357979,igralec
73629,0788940,reziser
73629,0000347,igralec
73629,0000215,igralec
73629,0000960,igralec
73629,0639782,igralec
2177771,0000123,reziser
2177771,0000123,igralec
2177771,0000354,igralec
2177771,0000195,igralec
2177771,0000949,igralec
1019452,0001053,reziser
1019452,0001054,reziser
1019452,0836121,igralec
1019452,0454236,igralec
1019452,3102689,igralec
1019452,0577329,igralec
277296,0751080,reziser
277296,0425005,igralec
277296,0104526,igralec
277296,0003817,igralec
277296,0005026,igralec
72684,0000040,reziser
72684,0641939,igralec
72684,0001943,igralec
72684,0535861,igralec
72684,0473228,igralec
259446,0959034,reziser
259446,0889522,igralec
259446,0179173,igralec
259446,0176073,igralec
259446,1164392,igralec
251075,0718645,reziser
251075,0000141,igralec
251075,0428963,igralec
251075,0000194,igralec
251075,0005405,igralec
455824,0525303,reziser
455824,0000173,igralec
455824,0413168,igralec
455824,0011354,igralec
455824,1812267,igralec
274558,0197636,reziser
274558,0000658,igralec
274558,0000173,igralec
274558,0000194,igralec
274558,0226820,igralec
89530,0004306,reziser
89530,0644695,reziser
89530,0000154,igralec
89530,0877913,igralec
89530,0817748,igralec
89530,0168284,igralec
3799694,0000948,reziser
3799694,0000128,igralec
3799694,0331516,igralec
3799694,3886028,igralec
3799694,0093589,igralec
1189073,0000264,reziser
1189073,0000104,igralec
1189073,0025745,igralec
1189073,1693432,igralec
1189073,0004650,igralec
452594,0715636,reziser
452594,0000098,igralec
452594,0000681,igralec
452594,0269463,igralec
452594,0000725,igralec
2180411,0551128,reziser
2180411,0447695,igralec
2180411,0000658,igralec
2180411,1517976,igralec
2180411,1289434,igralec
164052,0000682,reziser
164052,0000102,igralec
164052,0000223,igralec
164052,0000982,igralec
164052,0225332,igralec
227445,0000568,reziser
227445,0000134,igralec
227445,0001570,igralec
227445,0000008,igralec
227445,0000291,igralec
97441,0001880,reziser
97441,0000111,igralec
97441,0000243,igralec
97441,0000144,igralec
97441,0000151,igralec
1524137,0466349,reziser
1524137,0000242,igralec
1524137,0000610,igralec
1524137,0000295,igralec
1524137,0906301,igralec
815236,1637768,reziser
815236,0059431,igralec
815236,1404408,igralec
815236,2554352,igralec
815236,1036181,igralec
1216475,0005124,reziser
1216475,0506977,reziser
1216475,0005562,igralec
1216475,1249256,igralec
1216475,0000323,igralec
1216475,0607865,igralec
46250,0943758,reziser
46250,0000060,igralec
46250,0000030,igralec
46250,0000734,igralec
46250,0694403,igralec
103074,0000631,reziser
103074,0000215,igralec
103074,0000133,igralec
103074,0000172,igralec
103074,0000514,igralec
1980929,0138809,reziser
1980929,0461136,igralec
1980929,0749263,igralec
1980929,1747013,igralec
1980929,2794962,igralec
47296,0001415,reziser
47296,0000008,igralec
47296,0001500,igralec
47296,0002011,igralec
47296,0001768,igralec
1862079,1119880,reziser
1862079,2201555,igralec
1862079,0243233,igralec
1862079,2159926,igralec
1862079,4175221,igralec
431197,0000916,reziser
431197,0004937,igralec
431197,0177933,igralec
431197,0004950,igralec
431197,0000867,igralec
120657,0001532,reziser
120657,0000341,reziser
120657,0000104,igralec
120657,0893204,igralec
120657,0832509,igralec
120657,0474520,igralec
418689,0000142,reziser
418689,0000202,igralec
418689,0001608,igralec
418689,0189200,igralec
418689,0103038,igralec
93822,0001054,reziser
93822,0001053,reziser
93822,0000115,igralec
93822,0000456,igralec
93822,0934254,igralec
93822,0000422,igralec
379725,0587955,reziser
379725,0000450,igralec
379725,0004286,igralec
379725,0001416,igralec
379725,1738584,igralec
305357,0629334,reziser
305357,0000106,igralec
305357,0005154,igralec
305357,0000139,igralec
305357,0005170,igralec
53285,0314671,reziser
53285,0182250,igralec
53285,0794301,igralec
53285,0041598,igralec
53285,0271658,igralec
125664,0001232,reziser
125664,0000120,igralec
125664,0000362,igralec
125664,0065418,igralec
125664,0671761,igralec
1201167,0031976,reziser
1201167,0001191,igralec
1201167,0736622,igralec
1201167,0005182,igralec
1201167,0051509,igralec
92067,0594503,reziser
92067,0001593,igralec
92067,0004735,igralec
92067,0001458,igralec
92067,0000434,igralec
88323,0000583,reziser
88323,0000441,igralec
88323,0646768,igralec
88323,0000660,igralec
88323,0574468,igralec
117913,0001708,reziser
117913,0000190,igralec
117913,0000113,igralec
117913,0000168,igralec
117913,0000228,igralec
486946,0065608,reziser
486946,0000741,igralec
486946,0001454,igralec
486946,0000237,igralec
486946,0000513,igralec
216216,0006854,reziser
216216,0000216,igralec
216216,0001650,igralec
216216,0001282,igralec
216216,0740264,igralec
22100,0000485,reziser
22100,0000048,igralec
22100,0927145,igralec
22100,0484737,igralec
22100,0921532,igralec
373074,0159507,reziser
373074,0159507,igralec
373074,0950757,igralec
373074,1228408,igralec
373074,1785004,igralec
2848292,0006969,reziser
2848292,0447695,igralec
2848292,2313103,igralec
2848292,2794962,igralec
2848292,0811242,igralec
816442,1093053,reziser
816442,4563869,igralec
816442,0001691,igralec
816442,0001833,igralec
816442,3115493,igralec
918927,0788234,reziser
918927,0000658,igralec
918927,0000450,igralec
918927,0010736,igralec
918927,0205626,igralec
149261,0001317,reziser
149261,0005048,igralec
149261,0004787,igralec
149261,0000168,igralec
149261,0571537,igralec
381707,0005540,reziser
381707,0005541,igralec
381707,0915465,igralec
381707,0005311,igralec
381707,0005533,igralec
1205537,0000110,reziser
1205537,1517976,igralec
1205537,0000126,igralec
1205537,0461136,igralec
1205537,0000110,igralec
480025,0276349,reziser
480025,2129938,igralec
480025,0334318,igralec
480025,0366846,igralec
480025,0793532,igralec
251160,0001024,reziser
251160,0000243,igralec
251160,0000380,igralec
251160,1131193,igralec
251160,0253708,igralec
117438,0000165,reziser
117438,0000154,igralec
117438,0000641,igralec
117438,0000623,igralec
117438,0634509,igralec
1000774,0455078,reziser
1000774,0000572,igralec
1000774,0000326,igralec
1000774,0633223,igralec
1000774,0004862,igralec
93105,0001469,reziser
93105,0000245,igralec
93105,0001845,igralec
93105,0870918,igralec
93105,0837701,igralec
113749,0003620,reziser
113749,0001147,igralec
113749,0518718,igralec
113749,0005134,igralec
113749,0001231,igralec
2080374,0000965,reziser
2080374,1055413,igralec
2080374,0000701,igralec
2080374,0736622,igralec
2080374,0001099,igralec
91203,0611683,reziser
91203,0000483,igralec
91203,0000125,igralec
91203,0000317,igralec
91203,0366509,igralec
134084,0000127,reziser
134084,0000274,igralec
134084,0000117,igralec
134084,0001073,igralec
134084,0000630,igralec
3110958,0160840,reziser
3110958,0251986,igralec
3110958,0749263,igralec
3110958,0000437,igralec
3110958,2002649,igralec
427327,0788202,reziser
427327,0000237,igralec
427327,0001451,igralec
427327,2284889,igralec
427327,0000201,igralec
