film,oseba,vloga
414993,1838,igralec
414993,4716,reziser
414993,413168,igralec
414993,859503,igralec
415306,604,igralec
415306,2071,igralec
415306,56187,igralec
415306,170550,igralec
415306,570912,reziser
416236,571,igralec
416236,657,igralec
416236,92961,igralec
416236,383603,igralec
416236,914134,reziser
416315,418877,igralec
416315,536476,igralec
416315,572562,reziser
416315,680667,igralec
416315,1040961,igralec
416320,95,reziser
416320,1667,igralec
416320,328828,igralec
416320,424060,igralec
416320,607865,igralec
416449,124930,igralec
416449,372176,igralec
416449,811583,reziser
416449,920992,igralec
416449,922035,igralec
417148,168,igralec
417148,523,igralec
417148,4761,igralec
417148,254786,reziser
417148,680667,igralec
417741,2091,igralec
417741,342488,igralec
417741,705356,igralec
417741,914612,igralec
417741,946734,reziser
418279,881,reziser
418279,241049,igralec
418279,479471,igralec
418279,879085,igralec
418279,1083271,igralec
418689,142,reziser
418689,202,igralec
418689,1608,igralec
418689,103038,igralec
418689,189200,igralec
418763,4937,igralec
418763,5222,reziser
418763,85407,igralec
418763,350453,igralec
418763,531924,igralec
418819,454,igralec
418819,491,igralec
418819,782,igralec
418819,1681,reziser
418819,48932,igralec
419706,5647,reziser
419706,425005,igralec
419706,649046,igralec
419706,683253,igralec
419706,881631,igralec
419887,286975,reziser
419887,503033,igralec
419887,869467,igralec
419887,2043234,igralec
419887,2520301,igralec
420223,163,igralec
420223,668,igralec
420223,1451,igralec
420223,2071,igralec
420223,286975,reziser
420294,93589,igralec
420294,108287,igralec
420294,359623,igralec
420294,509448,reziser
420294,1401531,igralec
421073,206,igralec
421073,1845,igralec
421073,43742,reziser
421073,262635,igralec
421073,491402,igralec
421239,127,reziser
421239,4051,igralec
421239,425610,igralec
421239,614165,igralec
421239,1046097,igralec
421715,93,igralec
421715,399,reziser
421715,566,igralec
421715,949,igralec
421715,842770,igralec
422720,379,igralec
422720,1068,reziser
422720,1114,igralec
422720,1800,igralec
422720,5403,igralec
424095,606,igralec
424095,701,igralec
424095,5212,igralec
424095,101047,reziser
424095,271402,reziser
424095,413168,igralec
424136,644897,igralec
424136,680983,igralec
424136,933940,igralec
424136,1230874,igralec
424136,1720541,reziser
424345,3620,reziser
424345,26879,igralec
424345,206257,igralec
424345,582939,igralec
424345,641168,igralec
425061,273,igralec
425061,4266,igralec
425061,136797,igralec
425061,425005,igralec
425061,781842,reziser
425112,293509,igralec
425112,296545,igralec
425112,631490,igralec
425112,670408,igralec
425112,942367,reziser
425123,702,igralec
425123,5457,igralec
425123,6610,igralec
425123,749263,igralec
425123,914134,reziser
425210,151,igralec
425210,1326,igralec
425210,1426,igralec
425210,5154,igralec
425210,6476,reziser
425413,279,igralec
425413,1710,reziser
425413,602836,igralec
425413,628601,igralec
425413,670408,igralec
426883,246,igralec
426883,1024,reziser
426883,5493,igralec
426883,386472,igralec
426883,947338,igralec
426931,1667,igralec
426931,5024,igralec
426931,5392,igralec
426931,383603,igralec
426931,792202,reziser
427152,5366,reziser
427152,136797,igralec
427152,302108,igralec
427152,748620,igralec
427152,1210895,igralec
427229,190,igralec
427229,572,igralec
427229,870,igralec
427229,103537,igralec
427229,223359,reziser
427327,201,igralec
427327,237,igralec
427327,1451,igralec
427327,788202,reziser
427327,2284889,igralec
427392,173,igralec
427392,562,igralec
427392,185819,igralec
427392,386570,reziser
427392,574625,reziser
427392,2044796,igralec
427944,1173,igralec
427944,4742,igralec
427944,526406,igralec
427944,718646,reziser
427944,1080974,igralec
429493,553,igralec
429493,4754,igralec
429493,138620,reziser
429493,177896,igralec
429493,1663205,igralec
430105,242,igralec
430105,5436,reziser
430105,71275,igralec
430105,879085,igralec
430105,1330560,igralec
430357,84,igralec
430357,520,reziser
430357,4937,igralec
430357,268199,igralec
430357,365140,igralec
430922,5405,igralec
430922,6969,igralec
430922,748620,igralec
430922,906476,reziser
430922,2395586,igralec
431197,867,igralec
431197,916,reziser
431197,4937,igralec
431197,4950,igralec
431197,177933,igralec
431308,1065,igralec
431308,1435,igralec
431308,5476,igralec
431308,124930,igralec
431308,481418,reziser
432021,170,igralec
432021,4912,igralec
432021,5123,igralec
432021,322513,igralec
432021,611683,reziser
432283,123,igralec
432283,195,igralec
432283,658,igralec
432283,5403,igralec
432283,27572,reziser
432348,5238,igralec
432348,5531,igralec
432348,891275,igralec
432348,1065281,igralec
432348,1135423,reziser
433035,413168,igralec
433035,506613,reziser
433035,1107001,igralec
433035,1431940,igralec
433035,2023672,igralec
433362,160,igralec
433362,353,igralec
433362,554,igralec
433362,1294961,reziser
433362,1294962,reziser
433362,3735190,igralec
433383,123,igralec
433383,123,reziser
433383,657,igralec
433383,1099,igralec
433383,165101,igralec
433400,5098,igralec
433400,5351,igralec
433400,5442,igralec
433400,267506,igralec
433400,474955,reziser
434409,204,igralec
434409,1291,igralec
434409,1653,igralec
434409,574625,reziser
434409,915989,igralec
435625,413238,igralec
435625,531933,igralec
435625,551076,reziser
435625,611731,igralec
435625,717157,igralec
435651,313,igralec
435651,658,igralec
435651,637518,reziser
435651,2357847,igralec
435651,4154798,igralec
435705,115,igralec
435705,194,igralec
435705,4754,igralec
435705,470981,igralec
435705,848414,reziser
435761,158,igralec
435761,349,igralec
435761,741,igralec
435761,885,igralec
435761,881279,reziser
436697,342,igralec
436697,545,igralec
436697,1241,reziser
436697,421105,igralec
436697,790688,igralec
438097,491,igralec
438097,1459,igralec
438097,5380,igralec
438097,5405,igralec
438097,757858,reziser
438488,288,igralec
438488,629334,reziser
438488,941777,igralec
438488,947338,igralec
438488,1291227,igralec
439815,6969,igralec
439815,277213,igralec
439815,348181,reziser
439815,740264,igralec
439815,860065,igralec
440963,260,igralec
440963,354,igralec
440963,5466,igralec
440963,339030,reziser
440963,1183149,igralec
441773,163,igralec
441773,1401,igralec
441773,85312,igralec
441773,574534,igralec
441773,651706,reziser
441773,828970,reziser
441909,264,reziser
441909,4851,igralec
441909,240318,igralec
441909,560962,igralec
441909,692391,igralec
442933,417,igralec
442933,705,igralec
442933,709,reziser
442933,1401,igralec
442933,935653,igralec
443272,229,reziser
443272,358,igralec
443272,398,igralec
443272,657,igralec
443272,330687,igralec
443274,598,igralec
443274,1845,igralec
443274,289142,igralec
443274,569226,igralec
443274,871428,reziser
443453,56187,igralec
443453,132685,igralec
443453,153078,reziser
443453,205772,igralec
443453,3929074,igralec
443489,418,igralec
443489,552,igralec
443489,4937,igralec
443489,174374,reziser
443489,461498,igralec
443543,1570,igralec
443543,1722,igralec
443543,4754,igralec
443543,316079,igralec
443543,1139726,reziser
443649,386,reziser
443649,4741,igralec
443649,193295,igralec
443649,434879,igralec
443649,1711829,igralec
443680,93,igralec
443680,571,igralec
443680,729,igralec
443680,1731,igralec
443680,231596,reziser
443701,96,igralec
443701,141,igralec
443701,1605,igralec
443701,4810,reziser
443701,175262,igralec
443706,375,igralec
443706,381,igralec
443706,399,reziser
443706,350453,igralec
443706,749263,igralec
445922,836343,igralec
445922,853380,reziser
445922,939697,igralec
445922,1725848,igralec
445922,2085629,igralec
445934,2071,igralec
445934,4715,igralec
445934,330347,reziser
445934,688132,igralec
445934,817447,reziser
445934,1417647,igralec
446029,1085,igralec
446029,148418,igralec
446029,447695,igralec
446029,935541,igralec
446029,942367,reziser
446059,1472,igralec
446059,950553,reziser
446059,1272833,igralec
446059,1275406,igralec
446059,2111748,igralec
446755,630,igralec
446755,1570,igralec
446755,192845,reziser
446755,915208,igralec
446755,2474010,igralec
448011,115,igralec
448011,1639,reziser
448011,126284,igralec
448011,2425105,igralec
448011,3041648,igralec
448134,965,reziser
448134,126284,igralec
448134,193295,igralec
448134,262635,igralec
448134,614165,igralec
448157,226,igralec
448157,234,igralec
448157,867,igralec
448157,916,reziser
448157,2052567,igralec
448694,104,igralec
448694,161,igralec
448694,671,igralec
448694,302108,igralec
448694,3735491,reziser
449010,460,igralec
449010,518,igralec
449010,266777,reziser
449010,347149,igralec
449010,1968873,igralec
449059,1057,igralec
449059,1427,igralec
449059,136797,igralec
449059,206760,reziser
449059,267512,reziser
449059,1113550,igralec
449088,136,igralec
449088,1691,igralec
449088,89217,igralec
449088,461136,igralec
449088,893659,reziser
449467,93,igralec
449467,949,igralec
449467,305558,igralec
449467,327944,reziser
449467,2415554,igralec
450188,182839,igralec
450188,196860,reziser
450188,339621,igralec
450188,782561,igralec
450188,856500,igralec
450232,246,igralec
450232,1149,reziser
450232,1556,igralec
450232,80049,igralec
450232,827735,igralec
450259,124,igralec
450259,138,igralec
450259,1880,reziser
450259,5023,igralec
450259,2218894,igralec
450278,379596,igralec
450278,744834,reziser
450278,1277177,igralec
450278,1319676,igralec
450278,1898448,igralec
450385,131,igralec
450385,168,igralec
450385,5203,igralec
450385,83307,igralec
450385,405632,reziser
451079,120,igralec
451079,993,igralec
451079,4715,igralec
451079,136797,igralec
451079,371755,reziser
451079,553942,reziser
451094,158856,igralec
451094,498472,igralec
451094,661791,reziser
451094,1937349,igralec
451094,2245001,igralec
451279,705,igralec
451279,205063,igralec
451279,420941,reziser
451279,1517976,igralec
451279,2933757,igralec
452594,98,igralec
452594,681,igralec
452594,725,igralec
452594,269463,igralec
452594,715636,reziser
452608,260,igralec
452608,5458,igralec
452608,27271,reziser
452608,574534,igralec
452608,879085,igralec
452623,151,igralec
452623,255,reziser
452623,438,igralec
452623,729,igralec
452623,1157358,igralec
452625,4695,igralec
452625,176981,igralec
452625,283945,igralec
452625,375068,reziser
452625,1161069,igralec
452637,837,igralec
452637,316079,igralec
452637,397171,igralec
452637,796117,reziser
452637,942482,igralec
452694,51509,igralec
452694,515296,igralec
452694,634409,igralec
452694,777881,reziser
452694,1046097,igralec
452702,295,igralec
452702,1844,igralec
452702,5561,igralec
452702,30735,reziser
452702,256121,igralec
453451,100,igralec
453451,353,igralec
453451,70436,reziser
453451,671487,igralec
453451,1372570,igralec
453467,174,igralec
453467,243,igralec
453467,1029,igralec
453467,1716,reziser
453467,1745736,igralec
453562,148,igralec
453562,1338,reziser
453562,1165660,igralec
453562,1569276,igralec
453562,2718512,igralec
454841,599,igralec
454841,14960,reziser
454841,126004,igralec
454841,211087,igralec
454841,505971,igralec
454848,149,igralec
454848,243,igralec
454848,490,reziser
454848,1626,igralec
454848,654110,igralec
454876,487,reziser
454876,7102,igralec
454876,451234,igralec
454876,1300009,igralec
454876,4139037,igralec
454921,226,igralec
454921,397788,igralec
454921,610831,reziser
454921,628601,igralec
454921,1535523,igralec
454945,4789,igralec
454945,5068,igralec
454945,275698,reziser
454945,1377561,igralec
454945,1475594,igralec
455407,252135,reziser
455407,593664,igralec
455407,648249,igralec
455407,1263939,igralec
455407,1725848,igralec
455538,379,igralec
455538,4332,reziser
455538,670408,igralec
455538,1083271,igralec
455538,3003326,igralec
455590,96,igralec
455590,1845,igralec
455590,531817,reziser
455590,564215,igralec
455590,913488,igralec
455760,5520,igralec
455760,5531,igralec
455760,265637,igralec
455760,477127,igralec
455760,1490123,reziser
455824,173,igralec
455824,11354,igralec
455824,413168,igralec
455824,525303,reziser
455824,1812267,igralec
455944,243,igralec
455944,190744,igralec
455944,298807,reziser
455944,1092086,igralec
455944,1631269,igralec
455967,38680,igralec
455967,124208,igralec
455967,444223,igralec
455967,582462,igralec
455967,858525,reziser
456554,4802,igralec
456554,184445,igralec
456554,200601,igralec
456554,329650,reziser
456554,429250,igralec
457430,317725,igralec
457430,530365,igralec
457430,868219,reziser
457430,893941,igralec
457430,1419440,igralec
457510,85312,igralec
457510,381478,reziser
457510,422948,igralec
457510,478886,igralec
457510,1377265,igralec
457513,95,reziser
457513,61106,igralec
457513,242319,igralec
457513,413168,igralec
457513,424060,igralec
457939,139,igralec
457939,179,igralec
457939,701,igralec
457939,85312,igralec
457939,583600,reziser
458339,168,igralec
458339,2653,reziser
458339,262635,igralec
458339,915989,igralec
458339,2017943,igralec
458352,658,igralec
458352,4266,igralec
458352,4978,igralec
458352,291205,reziser
458352,1289434,igralec
458481,620,igralec
458481,982,igralec
458481,1675,reziser
458481,4695,igralec
458481,330687,igralec
458481,588340,reziser
458525,630,igralec
458525,4303,reziser
458525,5351,igralec
458525,396812,igralec
458525,413168,igralec
460740,81801,igralec
460740,288976,igralec
460740,752740,igralec
460740,1193346,reziser
460740,2931729,igralec
460791,802248,reziser
460791,905311,igralec
460791,1195855,igralec
460791,1942458,igralec
460791,2440242,igralec
461770,215,igralec
461770,1131,igralec
461770,5188,igralec
461770,10736,igralec
461770,510674,reziser
462322,233,reziser
462322,535,igralec
462322,621,igralec
462322,1675,reziser
462322,1803,igralec
462322,744834,reziser
462322,942367,reziser
462322,957772,reziser
462322,1057928,igralec
462465,579,igralec
462465,1029,igralec
462465,564586,reziser
462465,617009,igralec
462465,1658935,igralec
462499,230,igralec
462499,230,reziser
462499,4748,igralec
462499,550452,igralec
462499,574615,igralec
462504,288,igralec
462504,1111,igralec
462504,1348,reziser
462504,1872,igralec
462504,340260,igralec
462538,1413,igralec
462538,4813,igralec
462538,144657,igralec
462538,798899,reziser
462538,810379,igralec
462590,281945,reziser
462590,1475594,igralec
462590,1564087,igralec
462590,1690482,igralec
462590,2026113,igralec
463034,140,igralec
463034,369,igralec
463034,5028,igralec
463034,5562,igralec
463034,751577,reziser
463034,751648,reziser
463854,1015,igralec
463854,126284,igralec
463854,294379,reziser
463854,674782,igralec
463854,719637,igralec
463985,85407,igralec
463985,117022,igralec
463985,510168,igralec
463985,510912,reziser
463985,2179185,igralec
464141,147308,igralec
464141,729345,igralec
464141,749104,igralec
464141,1291105,reziser
464141,2265834,igralec
464154,223,igralec
464154,377,igralec
464154,609,igralec
464154,5278,igralec
464154,14960,reziser
465234,115,igralec
465234,685,igralec
465234,5509,reziser
465234,58581,igralec
465234,1208167,igralec
465494,460694,igralec
465494,648249,igralec
465494,779084,igralec
465494,1164755,reziser
465494,1385871,igralec
465538,123,igralec
465538,1574,igralec
465538,6904,reziser
465538,842770,igralec
465538,929489,igralec
465551,949,igralec
465551,1132,igralec
465551,264236,reziser
465551,313702,igralec
465551,1587166,igralec
465580,4741,igralec
465580,6476,reziser
465580,262635,igralec
465580,266824,igralec
465580,1225406,igralec
465602,899,igralec
465602,205157,reziser
465602,316079,igralec
465602,570385,igralec
465602,654110,igralec
467197,242,igralec
467197,977,igralec
467197,5109,igralec
467197,524839,igralec
467197,601382,reziser
467200,204,igralec
467200,51509,igralec
467200,149491,reziser
467200,424060,igralec
467200,836343,igralec
467406,867,igralec
467406,4950,igralec
467406,148418,igralec
467406,680983,igralec
467406,718646,reziser
468489,281396,reziser
468489,331516,igralec
468489,1107001,igralec
468489,1560274,igralec
468489,2575873,igralec
468492,46277,igralec
468492,94435,reziser
468492,814280,igralec
468492,1310960,igralec
468492,1322404,igralec
468569,288,igralec
468569,323,igralec
468569,1173,igralec
468569,5132,igralec
468569,634240,reziser
469494,358,igralec
469494,759,reziser
469494,1354,igralec
469494,200452,igralec
469494,2872491,igralec
469641,115,igralec
469641,231,reziser
469641,4742,igralec
469641,350454,igralec
469641,671567,igralec
470752,307497,reziser
470752,1209966,igralec
470752,1727304,igralec
470752,2539953,igralec
470752,4420495,igralec
471042,257,igralec
471042,552,igralec
471042,729,igralec
471042,1774,igralec
471042,711840,reziser
472033,124,igralec
472033,417,igralec
472033,704,igralec
472033,1626,igralec
472033,9942,reziser
472043,154,reziser
472043,850162,igralec
472043,874232,igralec
472043,2199632,igralec
472043,2199664,igralec
472062,158,igralec
472062,210,igralec
472062,450,igralec
472062,1566,reziser
472062,10736,igralec
472181,279,igralec
472181,439,igralec
472181,5565,igralec
472181,331532,reziser
472181,2953537,igralec
472399,661,igralec
472399,1282,igralec
472399,4936,igralec
472399,5458,igralec
472399,922346,reziser
473075,547,igralec
473075,1426,igralec
473075,1565,reziser
473075,350453,igralec
473075,2605345,igralec
473705,128,igralec
473705,255,igralec
473705,545,igralec
473705,531817,reziser
473705,1046097,igralec
475276,59654,igralec
475276,339030,reziser
475276,1154919,igralec
475276,1838836,igralec
475276,1880888,igralec
475290,123,igralec
475290,146,igralec
475290,982,igralec
475290,1053,reziser
475290,1054,reziser
475290,2403277,igralec
475394,501,igralec
475394,5315,igralec
475394,5351,igralec
475394,138620,reziser
475394,750826,igralec
477071,113,igralec
477071,5520,igralec
477071,573037,igralec
477071,946327,reziser
477071,2182034,igralec
477080,243,igralec
477080,1716,reziser
477080,206257,igralec
477080,839486,igralec
477080,1517976,igralec
477302,113,igralec
477302,158,igralec
477302,1884,igralec
477302,197636,reziser
477302,4223385,igralec
477347,1303,igralec
477347,1774,igralec
477347,1813,igralec
477347,315041,igralec
477347,506613,reziser
477348,169,igralec
477348,437,igralec
477348,849,igralec
477348,982,igralec
477348,1053,reziser
477348,1054,reziser
478087,228,igralec
478087,98378,igralec
478087,525659,reziser
478087,836343,igralec
478087,1683094,igralec
478134,169,igralec
478134,234,igralec
478134,574,igralec
478134,6958,igralec
478134,353673,reziser
478304,93,igralec
478304,517,reziser
478304,576,igralec
478304,1567113,igralec
478304,4447472,igralec
478311,1337,igralec
478311,5182,igralec
478311,31976,reziser
478311,736622,igralec
478311,748620,igralec
478970,140,igralec
478970,715636,reziser
478970,748620,igralec
478970,1015684,igralec
478970,1431940,igralec
479143,230,igralec
479143,230,reziser
479143,893257,igralec
479143,949350,igralec
479143,1620989,igralec
479884,4410,reziser
479884,5442,igralec
479884,5458,igralec
479884,764430,igralec
479884,962729,reziser
479884,1504678,igralec
479952,586,igralec
479952,1674,igralec
479952,1710,igralec
479952,1774,igralec
479952,201509,reziser
479952,569891,reziser
479997,115,igralec
479997,579,igralec
479997,784061,reziser
479997,1304386,igralec
479997,2946516,igralec
480025,276349,reziser
480025,334318,igralec
480025,366846,igralec
480025,793532,igralec
480025,2129938,igralec
480242,300,igralec
480242,136797,igralec
480242,176981,igralec
480242,373282,reziser
480242,683467,igralec
480249,226,igralec
480249,103797,igralec
480249,724757,igralec
480249,1349376,reziser
480249,2253071,igralec
480255,252961,igralec
480255,262635,igralec
480255,604742,igralec
480255,757855,igralec
480255,1234893,reziser
480687,775,igralec
480687,5562,igralec
480687,268370,reziser
480687,268380,reziser
480687,278979,igralec
480687,837177,igralec
481141,1173,igralec
481141,1876,igralec
481141,165101,igralec
481141,382956,reziser
481141,1113550,igralec
481369,120,igralec
481369,515,igralec
481369,1708,reziser
481369,396812,igralec
481369,503567,igralec
481499,115,igralec
481499,1416,igralec
481499,5351,igralec
481499,210320,reziser
481499,761498,reziser
481499,1297015,igralec
481536,439,igralec
481536,158626,igralec
481536,671980,igralec
481536,1117791,igralec
481536,1375358,reziser
481536,1376383,reziser
482571,288,igralec
482571,323,igralec
482571,413168,igralec
482571,424060,igralec
482571,634240,reziser
482606,239,igralec
482606,5454,igralec
482606,1052162,reziser
482606,1801841,igralec
482606,2899650,igralec
483607,1364,igralec
483607,551076,reziser
483607,593961,igralec
483607,796502,igralec
483607,2944939,igralec
485947,1467,igralec
485947,1631,igralec
485947,199006,igralec
485947,233757,reziser
485947,1208167,igralec
486576,4695,igralec
486576,4821,igralec
486576,262635,igralec
486576,344435,igralec
486576,1103162,reziser
486655,132,igralec
486655,5212,igralec
486655,891216,reziser
486655,1092227,igralec
486655,1214435,igralec
486822,1556,igralec
486822,5251,igralec
486822,142286,reziser
486822,479471,igralec
486822,2105255,igralec
486946,237,igralec
486946,513,igralec
486946,741,igralec
486946,1454,igralec
486946,65608,reziser
488120,164,igralec
488120,657,igralec
488120,331516,igralec
488120,387706,reziser
488120,683253,igralec
489099,168,igralec
489099,68260,igralec
489099,159789,igralec
489099,510731,reziser
489099,1377375,igralec
489270,5171,igralec
489270,68551,igralec
489270,809938,igralec
489270,1135423,reziser
489270,1587232,igralec
490204,239,igralec
490204,332,igralec
490204,586,igralec
490204,1191,igralec
490204,82802,reziser
490215,217,reziser
490215,553,igralec
490215,38355,igralec
490215,1940449,igralec
490215,3485845,igralec
493464,151,igralec
493464,654,igralec
493464,1401,igralec
493464,67457,reziser
493464,564215,igralec
494238,409,igralec
494238,347149,igralec
494238,785227,igralec
494238,812200,reziser
494238,1146916,igralec
496806,93,igralec
496806,123,igralec
496806,354,igralec
496806,1752,reziser
496806,544067,igralec
497465,95,reziser
497465,849,igralec
497465,356017,igralec
497465,424060,igralec
497465,919525,igralec
498353,525,igralec
498353,5313,igralec
498353,58372,igralec
498353,314514,igralec
498353,744834,reziser
498380,142,reziser
498380,407296,igralec
498380,632497,igralec
498380,913822,igralec
498380,1076976,igralec
498399,242,igralec
498399,1618,igralec
498399,336695,reziser
498399,387773,igralec
498399,578949,igralec
499448,11470,reziser
499448,608440,igralec
499448,1342727,igralec
499448,1602660,igralec
499448,1670137,igralec
499549,116,reziser
499549,244,igralec
499549,735442,igralec
499549,757855,igralec
499549,941777,igralec
499556,1472,igralec
499556,5458,igralec
499556,41161,reziser
499556,518821,igralec
499556,1229204,igralec
756683,82517,igralec
756683,186761,igralec
756683,770942,reziser
756683,807900,igralec
756683,865302,igralec
758730,43855,igralec
758730,651159,igralec
758730,833779,reziser
758730,833780,reziser
758730,1018679,igralec
758730,1560274,igralec
758746,575216,igralec
758746,655585,igralec
758746,1119462,igralec
758746,1197971,reziser
758746,1263939,igralec
758752,1624,igralec
758752,1880,reziser
758752,4266,igralec
758752,339460,igralec
758752,350453,igralec
758758,576,reziser
758758,681,igralec
758758,1315,igralec
758758,1416,igralec
758758,386472,igralec
758766,106,igralec
758766,424,igralec
758766,45813,igralec
758766,492909,reziser
758766,2187603,igralec
758774,128,igralec
758774,138,igralec
758774,631,reziser
758774,267042,igralec
758774,835016,igralec
762107,101,igralec
762107,1191,igralec
762107,4754,igralec
762107,240797,reziser
762107,416673,igralec
765010,204,igralec
765010,1497,igralec
765010,1731,igralec
765010,6487,reziser
765010,350453,igralec
765429,128,igralec
765429,243,igralec
765429,631,reziser
765429,982,igralec
765429,252230,igralec
765443,90,igralec
765443,343,reziser
765443,1557,igralec
765443,915208,igralec
765443,1086981,igralec
770703,1100,igralec
770703,262635,igralec
770703,267506,igralec
770703,310966,igralec
770703,617042,reziser
770752,190,igralec
770752,661,igralec
770752,5028,igralec
770752,855035,reziser
770752,1232226,igralec
770828,178,igralec
770828,10736,igralec
770828,147147,igralec
770828,788335,igralec
770828,811583,reziser
780504,983,igralec
780504,186505,igralec
780504,331516,igralec
780504,716347,reziser
780504,1659547,igralec
780521,1856,igralec
780521,4797,igralec
780521,166256,reziser
780521,202966,igralec
780521,615780,reziser
780521,741242,igralec
780536,1354,igralec
780536,77397,igralec
780536,268199,igralec
780536,322407,igralec
780536,1732981,reziser
780571,126,igralec
780571,193,igralec
780571,458,igralec
780571,176981,igralec
780571,262595,reziser
780653,164,igralec
780653,1125,igralec
780653,2653,reziser
780653,581163,igralec
780653,1289434,igralec
783233,950,igralec
783233,461136,igralec
783233,564215,igralec
783233,942504,reziser
783233,1519680,igralec
787475,279545,igralec
787475,574534,igralec
787475,1672246,igralec
787475,1676221,igralec
787475,1676223,reziser
790628,114,igralec
790628,136797,igralec
790628,769135,reziser
790628,3303074,igralec
790628,3769935,igralec
790636,190,igralec
790636,1467,igralec
790636,1872,igralec
790636,4950,igralec
790636,885249,reziser
790686,662,igralec
790686,5442,igralec
790686,14960,reziser
790686,1745736,igralec
790686,2624602,igralec
790724,129,igralec
790724,1348,igralec
790724,3160,reziser
790724,420955,igralec
790724,683253,igralec
790736,102,igralec
790736,313,igralec
790736,571,igralec
790736,5351,igralec
790736,777881,reziser
795351,250,igralec
795351,23355,reziser
795351,177896,igralec
795351,272706,igralec
795351,574534,igralec
795368,568,reziser
795368,1971,igralec
795368,227759,igralec
795368,369954,igralec
795368,532193,igralec
795421,112,igralec
795421,658,igralec
795421,1745,igralec
795421,1086543,igralec
795421,1630273,reziser
796366,559,igralec
796366,9190,reziser
796366,670408,igralec
796366,704270,igralec
796366,1517976,igralec
799934,418,igralec
799934,1201,igralec
799934,80049,igralec
799934,85312,igralec
799934,327273,reziser
799949,177639,igralec
799949,294997,reziser
799949,671980,igralec
799949,783536,reziser
799949,929609,igralec
799949,968405,igralec
800039,5109,igralec
800039,68338,igralec
800039,748620,igralec
800039,781981,igralec
800039,831557,reziser
800080,239,igralec
800080,458,igralec
800080,619,igralec
800080,1570,igralec
800080,504642,reziser
800320,146,igralec
800320,553,igralec
800320,2076,igralec
800320,504642,reziser
800320,941777,igralec
800369,110,reziser
800369,164,igralec
800369,204,igralec
800369,1089991,igralec
800369,1165110,igralec
803096,4936,igralec
803096,1002641,igralec
803096,1379938,igralec
803096,1512910,reziser
803096,1745736,igralec
804461,102,igralec
804461,422,igralec
804461,593,igralec
804461,1330560,igralec
804461,1490123,reziser
804497,281396,reziser
804497,302108,igralec
804497,731075,igralec
804497,1349818,reziser
804497,1507857,igralec
804497,2911881,igralec
805564,318916,reziser
805564,331516,igralec
805564,607865,igralec
805564,717395,igralec
805564,773973,igralec
808151,158,igralec
808151,165,reziser
808151,191,igralec
808151,1745,igralec
808151,957909,igralec
808279,619,igralec
808279,359734,reziser
808279,685856,igralec
808279,915208,igralec
808279,1227232,igralec
808417,366,igralec
808417,1687,igralec
808417,201638,igralec
808417,557859,igralec
808417,1749112,reziser
808417,2277869,reziser
810819,393799,reziser
810819,924210,igralec
810819,1519666,igralec
810819,1720028,igralec
810819,2539953,igralec
810913,199,igralec
810913,1191,igralec
810913,5017,igralec
810913,240797,reziser
810913,4713266,igralec
811080,207,igralec
811080,289142,igralec
811080,386472,igralec
811080,905152,reziser
811080,905154,reziser
811080,1675002,igralec
814255,1060,reziser
814255,176869,igralec
814255,503567,igralec
814255,571727,igralec
814255,1040365,igralec
814314,226,igralec
814314,437,igralec
814314,206257,igralec
814314,610831,reziser
814314,1013003,igralec
815236,59431,igralec
815236,1036181,igralec
815236,1404408,igralec
815236,1637768,reziser
815236,2554352,igralec
815245,657,igralec
815245,6969,igralec
815245,115161,igralec
815245,345294,reziser
815245,345307,reziser
815245,444223,igralec
816442,1691,igralec
816442,1833,igralec
816442,1093053,reziser
816442,3115493,igralec
816442,4563869,igralec
816462,535,igralec
816462,579,igralec
816462,2332,igralec
816462,597388,igralec
816462,1197971,reziser
816692,190,igralec
816692,4266,igralec
816692,634240,reziser
816692,1567113,igralec
816692,3237775,igralec
816711,93,igralec
816711,197647,igralec
816711,257969,igralec
816711,286975,reziser
816711,2020146,igralec
817177,360,igralec
817177,381,igralec
817177,1661,reziser
817177,1630992,igralec
817177,2786608,igralec
817230,210,igralec
817230,4266,igralec
817230,4695,igralec
817230,4937,igralec
817230,5190,reziser
821640,140,igralec
821640,190,igralec
821640,4950,igralec
821640,914134,reziser
821640,1297015,igralec
822832,98,igralec
822832,678,igralec
822832,5562,igralec
822832,199312,igralec
822832,291205,reziser
822847,79273,igralec
822847,702572,igralec
822847,829820,reziser
822847,881631,igralec
822847,1544217,igralec
822854,242,igralec
822854,418,igralec
822854,298807,reziser
822854,593961,igralec
822854,671567,igralec
824747,142,reziser
824747,1401,igralec
824747,272173,igralec
824747,752407,igralec
824747,1072959,igralec
825232,151,igralec
825232,197,igralec
825232,1661,reziser
825232,5003,igralec
825232,865119,igralec
829150,300589,igralec
829150,1002641,igralec
829150,1812656,igralec
829150,2411495,reziser
829150,3280686,igralec
829482,148418,igralec
829482,352778,igralec
829482,609549,reziser
829482,1706767,igralec
829482,2395586,igralec
830515,1132,igralec
830515,23832,igralec
830515,185819,igralec
830515,286975,reziser
830515,1385871,igralec
831387,186505,igralec
831387,647634,igralec
831387,913822,igralec
831387,1093951,igralec
831387,2284484,reziser
832266,1838,igralec
832266,5351,igralec
832266,111845,reziser
832266,1113550,igralec
832266,2480549,igralec
834001,533599,igralec
834001,593961,igralec
834001,631490,igralec
834001,790688,igralec
834001,851281,reziser
837562,1191,igralec
837562,416673,igralec
